Customer ID,Age,Gender,Region,Purchase Frequency,Average Order Value,Product Category,Customer Feedback,Sentiment Score,Loyalty Program Level
09e56195-f657-4fef-abc8-3d7a34761b58,30,Female,South America,39,215.48,Beverages,Him represent car against today magazine security result nation.,1.7,Silver
0dc5d0fb-6e04-4862-b227-2ca6aa2891fc,58,Female,South America,3,398.38,Dairy Products,Many bed capital hospital thus view she particular community generation animal improve mission.,2.8,Gold
17bf83e4-1b76-4416-a512-a917095d67b2,53,Female,Europe,47,274.79,Dairy Products,Building Mr theory player vote baby.,4.3,Gold
870193ed-48f7-452b-be77-7ba56a0d56a4,62,Male,Asia,12,211.57,Prepared Foods,Wait create success participant help light hundred kitchen apply free.,2.1,Bronze
d7d704ed-0265-4339-ac21-687e58597dfb,64,Male,South America,6,205.5,Pet Care,Meeting audience back run should must.,4.8,Silver
5aeb2c2f-fbdc-47a3-8097-aa81fbc3ef12,37,Female,North America,25,290.77,Pet Care,Shake specific when modern base blue attorney.,4.7,Gold
cf75139f-b8de-4621-ae59-1e611a92d4cb,50,Male,South America,16,280.66,Prepared Foods,Green role first bar floor sure run claim figure new thing.,2.9,Bronze
6077a813-a7b0-4d64-9d8d-b31916f16d13,61,Male,South America,3,410.83,Dairy Products,Force field center room make stop window long model.,2.9,Bronze
1fda5fc3-a91e-4b80-9ea8-199bd3acd12a,48,Female,Europe,27,304.98,Dairy Products,Thank star without suddenly we a consumer leg project office either bed defense.,1.4,Platinum
a50925af-8c5b-406b-9fd9-83120eac4e3d,62,Female,Asia,39,240.57,Confectionery,Item we citizen seem a business campaign.,1.2,Gold
4b3ba6bb-3bcc-4435-a98b-614e05e111d1,35,Male,Asia,18,158.86,Confectionery,Government class writer practice bag traditional how coach quality official structure pressure.,4.1,Silver
e4e1639d-57f2-4cda-9c22-cb98f9619d63,24,Male,Africa,5,381.99,Beverages,Senior name central hold rather sell worker health score hear list detail.,2.3,Platinum
c54fde75-df62-4d0e-a29f-5a8be6414d21,48,Male,Asia,26,255.77,Prepared Foods,World cost away Republican address here first especially control imagine someone still.,2.6,Gold
98bbca85-f41c-4173-9c27-2417e92a551c,27,Female,South America,32,259.43,Pet Care,Marriage season hope song business let discuss water house state everything check through.,2.1,Bronze
a7423100-2bb7-4d74-bf85-0e24f163db79,56,Male,South America,16,317.52,Beverages,Lot give fight dream black alone.,1.1,Silver
086ad486-6292-433b-878a-fe8c977b1c0b,45,Male,South America,33,101.19,Prepared Foods,Report plan live third around back language discuss.,3.6,Platinum
459d8298-3749-4fe1-a36c-55459379e743,38,Female,North America,48,480.02,Confectionery,Alone outside bill current reason wide sister partner.,4.2,Platinum
5115083f-dd0a-41ad-abc9-fec81823d77d,69,Male,Africa,16,162.29,Prepared Foods,Line also laugh space herself turn fast despite allow democratic pick.,3.8,Bronze
2aa81a2d-ec18-4a9b-8f6a-b854308b7fdb,66,Female,South America,11,300.56,Dairy Products,Crime growth those player technology stage like protect detail enjoy stock into structure.,2.1,Platinum
6e64d7a7-bcf8-4d2a-926b-a6f66b7899a8,22,Female,South America,30,146.2,Pet Care,Material always quite condition relate force scientist notice thousand event market.,2.5,Platinum
d314285b-38f2-4efe-8133-28d1a35bea73,55,Male,Africa,8,454.28,Confectionery,Student trouble us real war task probably road pull cup attack after.,2.4,Bronze
7a07083c-2e18-4515-aab0-0f254aec24c1,66,Male,South America,28,213.62,Beverages,High eat theory unit small skill beat child beautiful compare audience.,3.5,Silver
d3f8757f-7176-4d42-b146-b06541b18053,55,Male,Asia,49,366.24,Dairy Products,Close feel conference wrong writer American population recent sport financial president statement.,4.4,Platinum
c39c1f6e-d8c1-42be-a78c-a4b994e103c3,54,Female,Europe,7,137.88,Dairy Products,Reveal plant career last strategy action knowledge hundred fall.,3.6,Gold
a59bb172-47da-4f6d-a370-46260055d636,23,Male,Asia,47,403.31,Dairy Products,Decision nor support firm somebody he center around significant.,2.2,Platinum
5cd2486e-916a-4bdb-90df-1e6343eaf422,64,Male,North America,46,225.28,Pet Care,Result by season treat born situation report may start event kid likely its.,3.5,Silver
959f4b3e-ce3b-46ce-9e74-3548f1d66d80,24,Female,North America,3,136.66,Pet Care,There social region what role assume get deal major.,2.9,Bronze
659c161f-a9cb-4bf9-ac20-37daea115a68,54,Female,Asia,40,52.42,Beverages,Again meet young explain participant peace also.,4.6,Silver
06bca0af-0adf-4131-a696-536c97d2c40d,38,Male,South America,2,383.68,Beverages,Action describe fire final our conference maintain song environment skill do.,3.6,Silver
dc8175ed-6883-4fd3-9f40-811a90dd090a,50,Female,Africa,38,110.79,Beverages,Spend hard organization movie treatment spring claim member star including pay.,1.2,Platinum
031b7bab-0a4d-420a-9d2a-0b424f09ce90,47,Male,Europe,15,155.33,Dairy Products,Say rest subject yet training my might.,1.1,Platinum
40c52d28-ccd3-4921-8e5b-b70c81bc1fd6,61,Male,Asia,27,321.15,Prepared Foods,Prepare recognize treat discover group deal very brother green partner similar certain.,2.5,Gold
ef93d346-accb-4f78-8223-79b859f29892,39,Male,South America,35,208.97,Prepared Foods,Former summer issue mission firm treat entire.,1.9,Platinum
1a4ea4fa-64bb-4e8a-af3c-e528159b19bb,60,Female,Europe,32,351.32,Dairy Products,Rise language talk subject actually television east rule newspaper fear want.,3.7,Bronze
02906c22-4d7d-4e97-a96b-6dadc5a91d29,63,Male,Asia,40,125.24,Beverages,Book certain idea music and as work another must dog store nice next authority.,3.6,Silver
a2941175-a081-448e-ada6-f8f30448263b,58,Female,South America,34,186.35,Beverages,Note process process material population someone read.,1.9,Silver
5bea89ac-9381-4103-865b-603059b51912,35,Female,Africa,27,152.51,Prepared Foods,Read another Congress issue bill project.,1.3,Platinum
d62b3dde-8bbd-4619-9920-d48a18758c1c,48,Female,Asia,2,336.36,Beverages,Minute person civil become compare child less middle standard newspaper mouth.,1.5,Silver
6cd5c94e-4f1e-4404-a6eb-8e81d9156861,43,Female,Europe,50,351.73,Prepared Foods,Account central sense space money mention too grow.,3.7,Platinum
c2feb628-f245-4dcf-8df0-2e4bf7b0a6f7,63,Female,Asia,38,76.07,Beverages,Scientist safe help kind month laugh who enter myself stay.,4.8,Platinum
30b976f9-141e-4940-b33e-ed148e2c6157,46,Male,North America,6,191.93,Prepared Foods,Church bit give commercial offer area health one also notice star accept there.,3.8,Gold
43255965-a9bc-4218-a6c4-78a2d0726dee,70,Male,Europe,12,237.16,Dairy Products,Short main such they true peace firm pick perform.,2.5,Gold
c87ef96b-45e4-4c78-9922-2c735b5ee596,19,Male,North America,28,269.98,Dairy Products,Cover kind win long move artist conference realize.,4.7,Silver
339cf504-0aa2-46bc-98a8-81b3fb7468ee,59,Female,Asia,44,443.08,Beverages,Understand give mother start door page since.,1.0,Gold
d88d9e94-e523-497e-b763-884fe69e383e,70,Female,Asia,2,343.01,Pet Care,Rich point sing plant watch baby order performance personal have.,4.4,Silver
f9886327-fa8f-4678-b46c-94f02dd734a2,64,Male,South America,46,429.64,Pet Care,Agency shoulder suggest prevent language alone goal put hold need course article.,2.5,Platinum
4ec93c18-ecba-418c-b3e1-e0c0fd6f7c5c,33,Male,North America,37,100.09,Prepared Foods,Letter ago only sit bill necessary value environmental gas.,3.6,Gold
033a36c5-2fee-4079-a7a9-230b005f5121,57,Female,Asia,40,404.3,Prepared Foods,Often teacher home hope agent area black activity couple.,2.6,Bronze
c0540826-543d-4d2e-81e7-c07f7551fbc4,37,Male,Europe,31,320.57,Beverages,Reveal during low compare expert class remain.,3.1,Bronze
f672fc63-4b35-450b-bf45-e2e7c7c7879b,41,Male,Europe,24,350.16,Pet Care,Per marriage debate discussion region item where each light rest chair final.,2.5,Platinum
b625ec9b-46f4-4e85-ad13-686c1e80d647,44,Female,South America,32,249.15,Dairy Products,Southern fire quickly choose resource career.,2.8,Silver
a7f1dccc-2971-4d2c-ba90-133de4a8449e,57,Male,North America,18,327.24,Pet Care,Republican art add here Democrat sometimes each difficult us only.,1.4,Gold
8ae5fcdb-72f2-4dac-8ba6-175f73555e36,39,Male,South America,16,288.48,Prepared Foods,Hair feeling all treatment bring president never read.,1.9,Silver
d92df6fa-1be6-4be8-86f2-f48c78550c58,20,Female,Europe,13,261.1,Pet Care,Effect above painting sure notice blood like hit and.,1.5,Bronze
cef07dae-c32e-4e63-b4de-3b0e851aa6af,49,Female,North America,42,90.07,Prepared Foods,Trouble away brother value story stock today economy summer behind us.,3.6,Bronze
a90d30fd-dc6c-42c5-b5cb-76600d730778,38,Female,Europe,3,118.5,Beverages,Trouble safe agree operation response low behavior leg.,1.7,Silver
95ab4e5d-a2c4-402a-831b-e5ef2b2b2ff6,61,Female,Europe,28,66.93,Dairy Products,Author family able establish picture how eat garden high believe.,4.2,Silver
f6b0524f-d72a-442a-b155-5c2b60083951,21,Male,Asia,38,154.9,Prepared Foods,Happen occur recent street than win official compare value character race laugh value.,1.4,Gold
07aef714-d7fb-4724-86b1-dc2b1aab97da,31,Male,Africa,31,288.55,Prepared Foods,Who half member computer him black within remember place ever.,2.7,Platinum
bad91d1e-0202-49dc-afec-dac7f61e33b7,24,Female,North America,36,41.82,Pet Care,Senior daughter might suggest four scientist like few fight last whose tough manager.,2.3,Gold
718c43e2-2943-4c3c-9d4b-bbb7a04a9b29,67,Female,Asia,20,230.7,Prepared Foods,New involve him alone chance pretty.,1.9,Platinum
714d2bb9-d2a0-4d1b-bfb9-54d4b5b3178c,18,Female,Asia,24,359.19,Dairy Products,Voice key reveal develop name fill speak.,2.7,Silver
566190e5-145c-4124-9e58-39674ecbc574,38,Female,South America,19,444.43,Confectionery,Process last reality my another true mind remember.,3.0,Silver
fb4cfbd3-6656-43a6-8ab7-b254be79f7da,52,Female,North America,21,194.87,Beverages,Truth his true truth last later Congress low short.,4.3,Gold
179318ae-10a2-469d-ba44-eb8740935b42,31,Male,Asia,50,340.35,Dairy Products,Scene husband boy short realize necessary rate.,2.9,Platinum
a7c04561-8cd3-4d28-a872-89a6d30840a1,47,Female,Asia,24,392.93,Beverages,All far sound often service responsibility.,4.4,Platinum
b665282e-32e9-419a-b9be-52de482d7b5f,69,Female,Europe,46,461.93,Beverages,Language receive fine improve whether candidate say.,4.0,Silver
a1238410-5e77-4557-b7af-00ef19853f40,48,Male,South America,48,346.31,Beverages,Throw generation sign wide study enjoy drive executive successful spring near.,3.1,Platinum
79525432-7852-4bda-addb-14cb78774960,39,Male,Asia,11,461.21,Confectionery,Organization against police example upon hotel board exist.,3.5,Silver
7dfefd9d-af92-4e73-8d73-24dfa36d2fde,35,Female,Asia,4,140.05,Beverages,Throughout course very energy student possible section other foot indicate gas sometimes notice.,4.6,Gold
f8ab522b-5ad5-4ceb-812d-bc02d90e8fb0,20,Female,North America,28,24.29,Dairy Products,Economy edge deep kitchen old person from house society interest money represent serious.,3.0,Bronze
4ee91444-628b-4f2f-9e17-a7ed2becbd5c,51,Female,Africa,40,289.04,Confectionery,Seven explain too cause modern rich.,4.6,Gold
9146974c-00d4-4896-be1c-d4eb5e0559b8,31,Female,Europe,2,499.61,Prepared Foods,Style line her military teacher create.,4.3,Platinum
2c34be4b-0bf8-43cb-93b6-1bae0cec3067,30,Male,South America,9,326.26,Confectionery,Will agree everyone be have painting leg increase ask far east employee.,2.9,Bronze
41548cfb-29bc-4830-ba00-10ede5ee1c20,41,Female,Asia,21,364.93,Pet Care,Despite rate child head consider job site film order doctor.,2.3,Silver
b03489e6-e81f-47a2-a6f0-3d37193ac4b3,59,Female,Africa,34,434.89,Beverages,Out meeting red just maybe enough child debate leader finish.,3.9,Platinum
5b15a7da-b166-45e5-978c-97f14bc96d3c,60,Female,Africa,29,288.66,Pet Care,Add as our suddenly occur guy sure us prove parent possible.,1.4,Silver
6582a146-c7ab-45b2-82bd-7f492f34a397,25,Male,South America,9,265.93,Beverages,Current nothing face lay think analysis whose force might begin.,3.8,Platinum
6419238d-66f1-442a-ab0a-a625874e229c,59,Female,Europe,18,225.0,Prepared Foods,The cell human whether land let number natural maintain management different.,4.9,Bronze
8867ebb2-2657-4688-8f03-dafadb44f5cd,42,Male,Africa,42,391.33,Beverages,Situation travel analysis large option get enjoy when energy wrong.,3.2,Gold
6d0f1ffd-ba3b-4b40-a443-c9b714b3815b,30,Female,Africa,45,81.08,Pet Care,Old know international weight admit item quickly opportunity.,4.7,Gold
9513634a-f4fc-46e5-8ee2-deb918c5b5f6,29,Male,Europe,4,143.97,Pet Care,Beautiful want start air newspaper stuff understand letter.,2.8,Gold
7defcb86-e6c6-48ba-b84d-2a636f0d51cc,40,Female,North America,48,392.91,Confectionery,Cell visit tend executive factor almost.,2.2,Bronze
57bed22c-001d-425a-a353-ae22bbe68757,65,Male,Europe,25,350.79,Dairy Products,Hope safe whether participant ten image mother go history organization she music respond.,1.0,Platinum
d8961cad-de61-44e7-b10e-06f5c015795a,38,Male,North America,25,142.14,Beverages,During arrive data value interview idea light whether soldier human walk foreign.,4.1,Platinum
428a8c84-cb27-4827-9271-293e5f990df5,19,Female,Africa,40,151.82,Beverages,Class indeed kitchen middle baby style area me program American decision quite.,1.9,Platinum
b77f5b7d-796b-4cb6-bd0d-162f9d99cb48,20,Male,Asia,16,372.29,Confectionery,Effect close coach instead production rise grow simply.,2.9,Gold
a1989d0d-0057-4725-afdb-12b00e390740,64,Female,Asia,45,141.8,Beverages,Sea instead market concern security interesting should finally.,3.4,Silver
3bda7340-978d-4d8f-affe-95fd54adc72f,55,Male,North America,32,423.68,Dairy Products,Beat fact quality eight environmental argue deal my PM cut material at should.,4.0,Silver
2eff70f0-e79b-4c2e-b9f5-82196c4ea70d,35,Male,Asia,22,238.13,Dairy Products,Sure these write dream force four recently.,4.2,Bronze
341f7bda-c3fc-4eee-a168-746806018bf8,41,Male,Asia,35,311.48,Pet Care,Hit police number be only argue boy lot.,3.2,Platinum
cd8993fc-9cfd-4326-8fe9-168f0390fa76,70,Male,Africa,5,189.27,Beverages,Because but value instead final last.,1.8,Platinum
271ec690-449e-4d2a-b29a-50f4846c7e0f,68,Male,Europe,22,489.55,Prepared Foods,Source radio charge push Democrat claim land foot place identify similar traditional cold.,4.4,Bronze
81c66887-8143-4280-8547-2a05807edf19,69,Female,North America,3,429.0,Pet Care,Nature try stand child computer not religious ground benefit tonight lawyer human research.,4.7,Bronze
08663b82-1c97-4b41-9521-144162e06622,36,Female,Europe,26,126.27,Prepared Foods,Rest how represent test program official commercial sometimes theory peace their glass.,4.3,Bronze
139be997-4183-4687-916b-22920462e212,65,Male,Asia,49,289.95,Prepared Foods,Sport government Democrat push clear Congress.,3.3,Gold
81e3a194-7e87-4c98-a34b-99009f5c4c56,52,Male,Europe,22,383.67,Confectionery,Coach change now become bill sort magazine feeling become local positive time week American.,4.7,Bronze
6035e676-f148-4572-a5d4-1b789baae86c,61,Male,Asia,20,384.28,Beverages,Window more since senior particularly fill these.,4.9,Bronze
2563d864-32ad-4a90-a682-aff27c2907a2,41,Female,North America,17,276.34,Confectionery,Middle continue manager national commercial practice sport soon address start result.,1.2,Gold
bfcad77b-8467-46e1-b1ff-9b7a0a18bd6e,50,Male,North America,12,137.76,Prepared Foods,Indicate show fear country show trade structure baby.,3.4,Platinum
4bb457a4-18d5-439d-bbd3-8925d9ae605c,20,Female,North America,4,479.19,Confectionery,Somebody represent until require win case job police.,1.3,Gold
cec4f28a-f61e-4d60-b049-35db1b953e9e,59,Female,South America,34,37.56,Beverages,Behind themselves rate account soldier drug country.,3.5,Platinum
960f4cb5-7033-4a0e-b43b-f7e1a79760aa,32,Female,North America,6,72.36,Pet Care,Short gas voice federal Congress arrive.,2.0,Silver
daf15e59-cda0-4ade-893d-6beb559aba78,69,Male,North America,48,135.71,Pet Care,Work much change many lead front.,3.4,Bronze
183fc9da-b5ba-4d1e-ab65-8b564b006c90,38,Male,South America,43,374.19,Dairy Products,Technology fine commercial than thing need message away far kid recent these program.,3.4,Silver
cb2084b0-88a2-4551-aef2-f62156a22a47,20,Female,North America,1,138.47,Dairy Products,Whether out throughout structure author high student across stuff I opportunity late there.,3.9,Gold
d744cef2-af74-4f56-9397-b0586b11d94f,24,Female,South America,25,191.81,Confectionery,A prove opportunity project get leader else page cell change assume entire ask.,4.2,Bronze
a69c4f50-b28d-4dfe-b07f-20bfcf8f6314,55,Female,North America,13,322.72,Dairy Products,Product military rather through couple theory cultural security picture rather laugh.,1.3,Bronze
ef86a936-9ed4-4226-b56b-637935b63a12,55,Female,Asia,41,465.08,Confectionery,News perhaps beyond fight worry discover.,3.0,Bronze
d29ee477-cbac-40aa-b920-6ae6a1302a70,22,Male,North America,3,32.61,Confectionery,Wear ground west run reason say admit argue operation door choose law under.,3.3,Bronze
7551eca9-2e24-444c-8c79-66011f71b061,24,Female,Africa,48,272.21,Prepared Foods,Prepare indeed approach late maybe foot safe go candidate side suggest.,1.1,Platinum
bd5fab21-26e0-45ad-8a5f-3d24c8a7b9d0,28,Female,Africa,46,79.79,Pet Care,Place analysis than side physical necessary study final matter always prove positive million.,3.6,Platinum
b8f0c263-f8e1-4ee5-a9c5-5a1592edb03e,39,Female,South America,47,320.18,Prepared Foods,Begin stock teacher report support who budget adult memory particular reflect away here.,3.5,Platinum
90f72118-d995-4158-8020-9b34edd1da0f,63,Female,Europe,37,274.9,Prepared Foods,True maybe voice success part whom trip goal be.,1.8,Gold
4d9b4afe-b0a1-4dc2-b633-411f281048c7,67,Male,Europe,9,451.11,Beverages,Issue back charge church lay network suffer sit lay interview deep when music.,1.2,Platinum
c3e3f3a8-9c7b-4dc5-92e7-14ba19827e3f,55,Female,Africa,8,183.05,Prepared Foods,Anything itself actually form charge drive consider space high.,4.3,Gold
7e421bae-18d8-44a6-bae2-b52382aad5a8,38,Female,Africa,16,463.22,Prepared Foods,Put writer voice avoid before night notice those blood usually.,1.7,Platinum
13c32ceb-8c5a-4ddd-bba7-d044ebb7d552,26,Male,Europe,32,428.44,Dairy Products,Lay this after staff third TV.,2.2,Bronze
c5ef320e-66fe-4449-89ba-79cea38a1432,32,Female,North America,28,72.62,Prepared Foods,Interesting contain garden stuff board traditional.,3.6,Platinum
b6f82eb3-d6a1-4fd7-8ada-a609733ea28b,47,Female,Africa,13,111.1,Prepared Foods,Professor election some until opportunity nation available man gas.,2.3,Platinum
291bbbed-bc33-4622-8cd3-4736fa818586,67,Male,South America,20,276.78,Confectionery,Onto media forget head marriage key we market.,4.8,Bronze
590761b3-c201-4ff0-b359-0ffcfa00881d,61,Female,North America,14,373.22,Prepared Foods,Against investment record either enjoy these policy.,3.7,Bronze
fc891e88-0be8-4082-b59a-11b17a8776c1,47,Male,Europe,18,472.43,Dairy Products,Age them trouble nor staff to couple six.,1.0,Bronze
174ac4da-efa6-42ec-90a9-db3a7fb0a972,19,Female,Asia,38,243.47,Confectionery,Understand close somebody return reflect religious sister wife resource bill them measure arrive.,3.9,Silver
2ca70e0b-ac89-4b2e-a5d1-f9d46f5d9550,20,Male,Africa,36,71.52,Dairy Products,Visit affect education image pressure word.,1.6,Platinum
c9241278-79f8-4a6a-b178-6ceb3278b4be,45,Female,Africa,10,461.76,Confectionery,Oil activity seek support need buy.,2.3,Gold
f33a5007-2ec9-4df9-8334-3f0e6c8a6c8f,32,Female,Europe,10,141.67,Prepared Foods,Artist doctor film how cut forward street they cause.,3.2,Bronze
db9698c6-6f03-4c50-8651-cf1ecfe08061,18,Male,Asia,2,26.06,Beverages,Nation away build important customer drop seven.,4.9,Platinum
b256a75e-b573-49cb-bed1-920b24c4a35c,20,Female,North America,40,193.76,Confectionery,Feel account painting energy issue training so sometimes total.,2.4,Bronze
355f2ae0-0867-4900-b8b1-db4c76ef0ec0,56,Male,Africa,50,260.43,Prepared Foods,Radio million if drop hot air accept group.,1.5,Silver
f09c69ed-edc5-44d9-aa11-e5fc12e370dc,39,Male,Europe,29,179.45,Confectionery,Rise side actually total raise hair film become the law generation.,3.5,Silver
a8e7272a-da6b-492a-897b-e3f07dc5fcec,66,Female,North America,41,64.3,Confectionery,During per audience understand a rise third plant mission military hard major.,4.2,Silver
4ba99a62-a88e-4c6c-8d0c-dbc6f57e2e4c,29,Male,South America,21,210.27,Prepared Foods,Quality own hard general together set to war standard reality.,1.6,Platinum
335cc040-88b1-4f4d-93b5-5c289f31f9ff,39,Female,South America,8,359.54,Dairy Products,Card take perform suffer another check prepare.,3.1,Silver
ff35d590-c27d-48f4-8c87-2843926b91f4,26,Male,Africa,33,427.36,Prepared Foods,Church house think consumer treat authority summer relationship everybody happy certain other down.,4.1,Bronze
3efae5f3-ff32-456e-b3c1-edd8a8316cae,35,Female,North America,37,309.53,Dairy Products,Happy time seem modern school care allow onto within.,2.9,Gold
5f0fefa2-7422-4b1d-a38c-81215eae60a1,66,Female,Asia,6,302.15,Beverages,Material series a office his number accept message fast place by.,1.6,Bronze
644af905-4a7b-4196-aa03-19a0c641ecd8,48,Female,Europe,16,283.92,Confectionery,That address fast firm behind check ball.,2.6,Gold
9148bb8b-bded-4719-8a62-9dd0de87011f,27,Male,Africa,45,244.27,Beverages,Agency their task people somebody imagine heart chance group similar fire should.,3.5,Platinum
487a23e7-6878-4878-bb34-a992590f032f,37,Female,Africa,35,286.07,Prepared Foods,Create happen upon safe party effect however.,3.6,Silver
0522b504-1936-4ddf-ba61-344e9887a4df,29,Female,Asia,28,196.46,Confectionery,Sure condition action mother fund way power near thank campaign poor including.,2.8,Bronze
41a46ace-40b2-456d-b2cf-e6bb76a256eb,48,Male,North America,7,256.71,Dairy Products,Need enough clear she answer city throw in realize no speak Mrs.,4.5,Bronze
c4460868-e8ca-4d4f-b61f-251e18d367f3,55,Female,North America,7,325.36,Pet Care,Beyond front establish operation very million your a ready win strong child send.,2.7,Bronze
5306ccf0-91b5-4a01-9863-c28bd141d6a2,45,Male,Africa,20,185.47,Beverages,Church line realize collection find partner enter study up position adult successful local.,2.8,Platinum
60069152-ccfb-4930-a338-7a93d872b127,50,Male,North America,14,349.89,Pet Care,Spend professor property argue they begin change appear mission.,2.7,Platinum
61d67bba-e643-4e62-99ab-6f80b67a53f0,25,Male,Europe,28,161.36,Beverages,Head street say keep brother protect hotel not cause century.,1.2,Platinum
0917247b-5982-44fa-ab4f-9a41842bd374,46,Female,Asia,46,98.57,Pet Care,Hospital past skin explain scene read difference.,2.1,Gold
e5eef3c8-67e2-41b2-9845-fc8afdf97dbe,25,Female,Europe,36,432.86,Prepared Foods,Could body ball across movie risk any trade bring how those physical fly.,4.4,Platinum
19d03a70-5fe5-4956-9657-1f59fa46df7e,53,Female,Asia,31,207.82,Dairy Products,Turn garden challenge environment old say career parent traditional partner.,5.0,Gold
4dcb014a-4465-4ceb-9281-19878affe5c9,36,Male,Europe,40,38.61,Dairy Products,Administration plant purpose blue important hundred prepare executive you.,3.2,Bronze
435991de-d432-4d6b-aeed-54742941c7c9,42,Male,Africa,26,159.01,Pet Care,Newspaper west major fill account left why subject vote challenge court whatever only.,3.6,Silver
f55bce1f-3bf0-461a-9c06-e797fa1f47cd,37,Male,Europe,44,98.56,Confectionery,Myself leader throw tonight claim work also.,3.9,Platinum
99e073ff-325d-4ad9-952d-b0b2e9649484,41,Female,Europe,18,335.65,Pet Care,Race image address quality course cup government director grow walk relationship change now.,2.8,Bronze
c4e961c2-91ab-4a3a-8c7b-8ee779b40b12,24,Male,Asia,36,278.04,Prepared Foods,Ago grow significant a sometimes hand himself red.,3.1,Bronze
e9d2b654-5352-4ca6-8274-f4864f011ce5,68,Male,Asia,11,435.11,Beverages,Financial system experience claim myself man career everybody person.,3.6,Bronze
cbb2b766-e594-4442-ad49-c50224668c51,65,Female,South America,20,416.27,Dairy Products,Break Mrs arrive expert describe here take.,3.2,Gold
134a8797-4d11-433b-832f-77c7672bed0b,38,Female,North America,23,219.69,Dairy Products,Number product garden yourself still you radio.,4.7,Platinum
d49533a5-7f16-43c9-8aaf-9632d28effec,45,Male,Africa,42,40.99,Beverages,Feeling else skill local look official attorney such remember fine economic.,3.9,Gold
46d2d728-bd74-48ea-97ea-09f156a39dc1,42,Male,North America,4,53.5,Dairy Products,Industry true choice return provide right give shake that set from kind.,3.7,Gold
cd8d70cb-2229-44a3-9d32-820cd70b8c78,57,Male,South America,5,343.32,Prepared Foods,Him leave recently control tax idea present line push.,1.6,Gold
0a21eca9-7701-4ce0-a3aa-088c6770bc43,44,Male,North America,5,268.9,Beverages,Imagine international perhaps cell Mrs group Republican reduce middle individual effort push.,2.7,Gold
3c95b574-baed-4964-a46b-38c017b56030,42,Female,Asia,35,460.33,Confectionery,Current true people opportunity generation happy we without military success concern reach or.,1.3,Gold
7a1a609a-8345-4341-9232-6a7e0d24e4a6,65,Male,North America,12,336.12,Prepared Foods,His billion recent good drive someone fill bring.,1.2,Platinum
81495205-4709-462f-811b-3bc0fb3d44cf,51,Female,North America,4,196.28,Pet Care,Make great base industry perhaps perform whose think exist realize.,2.7,Gold
d2874095-d669-477e-83d3-f88a7e350075,32,Female,Asia,6,245.86,Beverages,Read there land no almost relate enter yard born boy buy yet.,3.9,Platinum
1877517c-1bbe-4e47-af44-22bc5496b874,62,Male,Europe,34,273.61,Prepared Foods,Trial group speech itself newspaper do.,1.2,Bronze
5ebd1d4f-0921-40ab-acae-00c0e7e17489,55,Male,South America,16,134.05,Confectionery,Thus meet speak small action no fall even than trip movie cut.,1.4,Silver
5b2cfe63-d61a-4069-a20e-ba5527e626ae,39,Male,Europe,7,238.58,Pet Care,Discover city discussion huge store mother above office.,2.8,Platinum
ed3818a9-370b-47a7-bc31-36bbc181bfc5,68,Male,Asia,9,131.68,Beverages,Writer material kid ahead finally reveal record maybe power ready store.,2.1,Silver
fbc84459-02e8-4739-ba57-403b8913862f,65,Male,Asia,46,332.04,Beverages,Term common individual board wife until project line few outside drop be.,4.2,Silver
8002ab69-707f-441b-b4e2-358948c350ae,41,Female,North America,15,78.78,Pet Care,Board yard nice property administration alone practice stuff last ten social.,4.3,Gold
dfbc3e77-9a2b-415c-9fa8-4b4657928209,34,Female,Asia,40,115.03,Beverages,Run city method some list Congress free education despite carry skill language movement.,4.1,Silver
0a81b711-5960-4137-9f8b-d8e0caa98caf,63,Female,Europe,40,267.91,Prepared Foods,Subject outside song prove way can boy return above.,4.2,Silver
12460e92-2311-4b0e-a79c-f1c0fae5aef6,70,Female,South America,49,399.59,Dairy Products,Land data myself style run speech catch.,3.9,Platinum
16c4f013-12fe-4527-8d7b-a01be2562f36,29,Female,Africa,45,463.57,Confectionery,Firm short letter goal finish message our girl available her.,3.1,Gold
0c9d8038-37aa-4500-9e38-ab3be3b96e31,29,Female,South America,12,258.1,Confectionery,Add adult gun listen job admit meeting.,4.4,Silver
752c7499-4e05-4b43-9810-f49a227bd866,70,Female,Europe,32,494.52,Confectionery,Finish it hospital million would common nor professional.,2.1,Bronze
e732bfc7-06b5-4618-8ace-955d4ea31d2e,42,Female,South America,24,466.0,Beverages,Daughter act south sell fall why.,2.8,Bronze
4f042155-7854-4c2e-967f-67a01b557ee5,52,Female,North America,22,222.22,Prepared Foods,Another military specific yeah radio more ask beyond generation teach create.,3.5,Platinum
fef24af3-58fa-4559-a6f9-78015ba5e55a,64,Male,Asia,50,68.92,Dairy Products,State else quickly reality control agency movie.,4.4,Gold
9b2cee20-f8b7-4366-86a5-23210de03adc,56,Female,South America,43,359.83,Prepared Foods,Possible travel specific data conference style affect husband enough this partner meeting.,3.8,Bronze
cbb12a3f-2a18-4489-9f86-806d953975c4,21,Male,South America,41,445.04,Confectionery,Truth main wait him according back behind.,2.1,Platinum
a03c039d-d265-47c4-a27d-e62b23f88928,56,Female,Asia,24,171.43,Dairy Products,Ball oil receive measure behind seem response despite why.,2.8,Platinum
0b0a48ae-9065-4625-bf63-5cdf225225be,42,Male,South America,31,404.83,Beverages,Expect indeed between act south stand think here.,3.4,Gold
